match_id,tournament_id,p1_id,p2_id,p1_character,p2_character,p1_score,p2_score,Winner_id
529,87,1498,79,Shane,Kare,1,2,79
530,51,2942,3593,Freda,Felizio,1,2,3593
531,67,4507,125,Jaimie,Tandi,0,2,125
532,52,2237,2442,Harwell,Tammy,2,0,2237
533,90,2831,3517,Amalee,Viva,0,2,3517
534,39,3484,1832,Jennine,Bail,0,2,1832
535,116,60,1619,Alvin,Donetta,2,1,60
536,90,3262,3073,Noe,Sherwin,1,2,3073
537,105,3938,226,Christi,Hestia,0,2,226
538,43,3599,1447,Nefen,Rosalinda,2,1,3599
539,31,2844,2401,Orlando,Kaleena,0,2,2401
540,44,3057,3386,Aeriell,Garry,0,2,3386
541,93,3314,3996,Pembroke,Harriot,2,0,3314
542,7,272,2017,Erskine,Karoly,0,2,2017
543,84,2516,3120,Ilse,Kermie,2,1,2516
544,85,4897,2250,Ardys,Kendricks,1,2,2250
545,41,3790,2549,Kristofer,Benedikta,0,2,2549
546,62,1359,2612,Chicky,Josi,2,1,1359
547,101,2928,642,Gisella,Kasey,2,1,2928
548,35,3740,373,Case,Loreen,0,2,373
549,78,628,936,Scot,Taddeo,2,0,628
550,56,3050,2676,Brook,Yuma,0,2,2676
551,65,2227,4115,Griffie,Theodosia,2,0,2227
552,52,2761,487,Lincoln,Lillis,2,1,2761
553,26,2802,4866,Gael,Hannah,0,2,4866
554,73,313,4731,Artemas,Joyous,2,0,313
555,46,4534,3773,Quintana,Leonanie,2,0,4534
556,87,2232,702,Sully,Cody,1,2,702
557,22,2356,1387,Darill,Rafaellle,2,0,2356
558,59,443,2286,Rhona,Rodie,1,2,2286
559,10,957,3642,Dominique,Loydie,2,0,957
560,13,3877,1574,Aldwin,Vergil,2,1,3877
561,5,3720,593,Rheta,Inness,0,2,593
562,27,165,4543,Christye,Drusy,1,2,4543
563,97,2950,3985,Karalynn,Tybie,2,0,2950
564,83,751,1189,Rachael,Charissa,1,2,1189
565,108,4646,68,Jessamine,Cori,2,0,4646
566,2,196,4016,Vina,Benetta,0,2,4016
567,82,4064,4134,Nevil,Reed,2,0,4064
568,73,125,1796,Sheff,Dasya,1,2,1796
569,72,4010,1364,Wandis,Shaughn,2,1,4010
570,30,633,1103,Gris,Sean,1,2,1103
571,58,3083,3986,Ferdie,Giacopo,1,2,3986
572,19,4917,1570,Gustie,Thaddeus,1,2,1570
573,66,1984,2060,Johnathan,Wiatt,2,1,1984
574,16,2521,2858,Walker,Ad,1,2,2858
575,116,1195,4763,Nilson,Birdie,0,2,4763
576,81,1593,2596,Ofilia,Hailee,0,2,2596
577,120,4833,925,Ursa,Randolf,0,2,925
578,49,1589,430,Goldy,Vite,0,2,430
579,4,1023,2160,Tremayne,Edward,1,2,2160
580,105,4008,1410,Chuck,Claude,2,0,4008
581,97,2679,2356,Izabel,Isadora,2,1,2679
582,35,3586,4416,Cherida,Noble,1,2,4416
583,73,2662,3431,Filide,Pearce,1,2,3431
584,77,4781,450,Ezechiel,Cord,2,0,4781
585,102,3141,4572,Deidre,Avrit,1,2,4572
586,100,2673,4386,Tull,Ashil,2,0,2673
587,46,3679,3271,Eilis,Meredith,2,0,3679
588,51,2530,2680,Chad,Say,2,1,2530
589,60,3005,4906,Sharlene,Wiatt,0,2,4906
590,57,3795,3942,Sibella,Whitman,0,2,3942
591,66,45,1952,Kath,Bartolemo,2,0,45
592,45,1853,2293,Kenna,Zebulen,1,2,2293
593,54,2050,2972,Nisse,Aveline,2,1,2050
594,67,3115,4265,Marlon,Oliver,0,2,4265
595,66,2685,976,Jenna,Corinna,0,2,976
596,59,808,542,Friedrich,Suzy,0,2,542
597,6,3718,3479,Costa,Delly,0,2,3479
598,60,3902,36,Elizabet,Guillemette,2,1,3902
599,29,4219,2152,Gabriella,Corey,1,2,2152
600,102,3436,4074,Collie,Jayme,2,1,3436
601,105,3121,2453,Alden,Fallon,2,1,3121
602,11,3426,2371,Joleen,Eugenius,0,2,2371
603,113,1081,1893,Joli,Jada,1,2,1893
604,14,3902,2823,Leontyne,Rickie,1,2,2823
605,15,3144,3836,Silvano,Berry,0,2,3836
606,107,2084,1514,Crosby,Dom,2,1,2084
607,66,2671,1913,Victor,Davey,0,2,1913
608,64,706,2356,Cass,Bethina,1,2,2356
609,76,1588,763,Burg,Hugibert,1,2,763
610,3,4787,683,Lorena,Tori,0,2,683
611,28,2606,4953,Helga,Marylinda,2,1,2606
612,119,1334,663,Clarisse,Wilfred,0,2,663
613,32,2981,3573,Mariska,Linell,2,0,2981
614,14,1854,1330,Carlina,Darwin,1,2,1330
615,94,1484,3690,Maximo,Flor,2,1,1484
616,60,4875,2623,Abbey,Joye,0,2,2623
617,42,1602,422,Rayna,Ryan,2,1,1602
618,11,3421,2051,Rube,Robyn,2,1,3421
619,30,3618,1181,Torrance,Vaclav,0,2,1181
620,54,4181,1942,Zondra,Ara,0,2,1942
621,98,4330,4243,Gabbie,Rosalind,2,1,4330
622,20,3461,2900,Jessalyn,Franky,2,0,3461
623,39,3503,3642,Arabele,Yetta,1,2,3642
624,112,2515,1729,Eb,Giorgi,2,1,2515
625,74,4993,4573,Zola,Chere,1,2,4573
626,97,2143,4056,Launce,Maggie,1,2,4056
627,105,1829,2838,Craggie,Bessie,2,0,1829
628,78,3855,4945,Merl,Beryl,2,1,3855
629,57,2920,4565,Meris,Melisande,0,2,4565
630,1,1529,2685,Tamas,Lenna,0,2,2685
631,70,4545,1728,Stephana,Fifine,2,1,4545
632,85,948,980,Chicky,Clive,1,2,980
633,98,2027,685,Sheeree,Emery,1,2,685
634,30,3529,3807,Guthry,Brande,2,0,3529
635,98,3030,17,Cyrille,Hanna,1,2,17
636,59,1602,2094,Leonhard,Janel,1,2,2094
637,17,1381,3004,Bernardina,Karim,1,2,3004
638,43,2773,3204,Lorie,Kim,1,2,3204
639,32,305,1516,Ketty,Obadiah,2,0,305
640,42,1342,2348,Kylie,Barr,2,0,1342
641,75,2922,4884,Josepha,Roddy,2,1,2922
642,100,2545,684,Thadeus,Lisetta,2,0,2545
643,33,4699,2648,Beatrisa,Edwina,2,1,4699
644,14,2451,2447,Mira,Maurise,0,2,2447
645,3,4954,2866,Troy,Hilton,2,1,4954
646,74,4896,754,Ad,Thorn,2,0,4896
647,111,2847,3305,Conan,Ginnie,0,2,3305
648,113,2787,363,Jaclyn,Prudy,2,0,2787
649,7,2685,3081,Eugen,Etienne,1,2,3081
650,87,4965,3299,Viviana,Roosevelt,1,2,3299
651,17,2446,2322,Gav,Davidson,0,2,2322
652,94,416,1593,Othello,Levin,0,2,1593
653,19,2736,2902,Jillene,Laura,1,2,2902
654,48,2739,3890,Red,Elisabet,1,2,3890
655,5,3863,240,Brandais,Mariette,1,2,240
656,107,1894,4743,Ignace,Sabina,1,2,4743
657,42,77,3782,Keir,Zelda,2,0,77
658,70,1365,2906,Dael,Edyth,0,2,2906
659,13,2693,4261,Ninon,Kip,0,2,4261
660,13,1521,3316,Gracia,Page,1,2,3316
661,59,2091,2132,Penrod,Des,1,2,2132
662,87,2855,3762,Tye,Kath,0,2,3762
663,90,415,1219,Astra,Heath,1,2,1219
664,102,1747,1588,Kalie,Chas,1,2,1588
665,51,2233,1314,Catlaina,Matelda,1,2,1314
666,41,411,1347,Letizia,Noami,2,1,411
667,37,208,4282,Zaria,Quintus,2,1,208
668,6,3841,2830,Martelle,Noel,1,2,2830
669,44,3071,4232,Elly,Violetta,0,2,4232
670,21,2106,4242,Goran,Guillaume,1,2,4242
671,41,779,4277,Adelind,Kylie,0,2,4277
672,106,4994,4972,Lesli,Donnamarie,0,2,4972
673,14,1457,2673,Berkeley,Carmita,2,0,1457
674,64,147,76,Mikey,Nina,0,2,76
675,4,2672,4641,Levy,Nickolaus,1,2,4641
676,6,2257,287,Jessika,Donalt,1,2,287
677,103,2055,3035,Deeann,Zelda,2,0,2055
678,38,1008,2415,Eba,Anderson,1,2,2415
679,105,1403,4395,Titus,Forest,2,0,1403
680,2,4063,924,Peg,Ernesta,1,2,924
681,93,1181,1851,Joline,Mireille,2,0,1181
682,82,4579,4363,Corrie,Debra,0,2,4363
683,7,1439,1265,Temp,Paddie,0,2,1265
684,45,1671,3581,Zedekiah,Temp,2,0,1671
685,40,147,2096,Ara,Sammie,0,2,2096
686,10,2611,1209,Quinta,Joelie,1,2,1209
687,119,3965,3330,Lexy,Mark,2,0,3965
688,98,1889,1378,Salvatore,Franny,0,2,1378
689,38,1142,2316,Ermentrude,Albertine,0,2,2316
690,78,2296,3668,Jasmine,Mordecai,2,0,2296
691,24,4035,3310,Marijn,Kevon,2,1,4035
692,75,1860,3272,Conny,Torie,2,0,1860
693,20,4255,4671,Mike,Merrill,2,0,4255
694,116,3286,3122,Thaddus,Rhoda,1,2,3122
695,45,3092,1765,Hagen,Neddy,0,2,1765
696,86,1714,2347,Charita,Raddy,0,2,2347
697,118,4491,2571,Meredith,Matthaeus,2,1,4491
698,57,967,2707,Emelen,Lorelle,1,2,2707
699,38,783,970,Kellby,Kristoforo,0,2,970
700,67,4243,1658,Hermann,Ninon,0,2,1658
701,102,1194,619,Ivor,Melina,0,2,619
702,13,540,3883,Mureil,Patrizio,1,2,3883
703,37,4371,4623,Horatia,Chrissy,0,2,4623
704,78,2926,3532,Constantine,Dion,1,2,3532
705,33,4671,4629,Irina,Lamont,2,1,4671
706,64,4644,579,Thomasine,Hermione,2,0,4644
707,78,3016,539,Dwight,Kinny,2,1,3016
708,42,618,4877,Mattie,Almeda,2,0,618
709,103,7,4819,Gay,Antonetta,0,2,4819
710,106,4997,4307,Clay,Eugenius,0,2,4307
711,105,3205,519,Zaccaria,Ashla,1,2,519
712,14,1196,4444,Walt,Andra,0,2,4444
713,54,3436,3641,Even,Katharina,2,1,3436
714,73,4713,4732,Zoe,Nels,1,2,4732
715,100,3265,1371,Mellie,Theo,1,2,1371
716,89,4042,1209,Ricard,Kai,0,2,1209
717,96,2930,1468,Conrade,Renae,2,1,2930
718,20,965,1850,Carolin,Jasun,2,0,965
719,40,4883,3703,Davine,Etan,2,0,4883
720,102,2757,819,Sela,Essy,1,2,819
721,3,791,23,Elyse,Carver,1,2,23
722,32,873,3328,Jakie,Evyn,1,2,3328
723,27,4476,1931,Hill,Eric,0,2,1931
724,41,4166,74,Cordelie,Shelli,1,2,74
725,91,4831,3176,Oralle,Hyacinth,1,2,3176
726,51,922,4172,Debby,Vivyan,1,2,4172
727,104,3465,4037,Tammara,Aristotle,2,0,3465
728,36,85,432,Herbie,Kathrine,1,2,432
729,100,3819,4350,Kate,Sibylle,1,2,4350
730,113,1003,2474,Aurelie,Edmund,0,2,2474
731,88,3690,232,Elyn,Mathew,1,2,232
732,71,4619,2646,Donnajean,Sada,2,1,4619
733,100,2206,1822,Francisca,Sinclare,2,1,2206
734,45,3240,3769,Courtney,Lorant,2,0,3240
735,2,3338,4969,Vaclav,Serene,0,2,4969
736,16,4064,591,Gabriellia,Reamonn,1,2,591
737,11,3638,2066,Evelyn,Clayton,2,0,3638
738,20,4876,4282,Florrie,Maddy,2,1,4876
739,79,3779,3053,Mariele,Gnni,1,2,3053
740,14,615,4912,Salomi,Kimbra,0,2,4912
741,32,3798,46,Gallagher,Luis,1,2,46
742,62,3453,2654,Beale,Byrann,1,2,2654
743,14,72,4701,Mace,Lina,0,2,4701
744,36,2982,3097,Teresina,Mark,0,2,3097
745,2,2859,2674,Josefa,Lari,1,2,2674
746,77,1417,4025,Rex,Viviana,1,2,4025
747,70,4063,1674,Linea,Rosmunda,2,0,4063
748,25,3261,3119,Daveen,Aleda,1,2,3119
749,44,2725,483,Nehemiah,Caspar,2,1,2725
750,24,3785,3675,Adoree,Kellyann,2,0,3785
751,119,4085,789,Elva,Kary,1,2,789
752,64,598,227,Jamima,Aubrey,1,2,227
753,112,4417,2325,Nealon,Olenolin,0,2,2325
754,84,1405,4279,Borden,Georgeanna,1,2,4279
755,9,500,4927,Scottie,Rand,2,1,500
756,53,2211,988,Becky,Erastus,2,0,2211
757,64,4590,355,Ardene,Carolan,2,0,4590
758,33,1120,2406,Moyra,Lem,1,2,2406
759,76,3214,2043,Zak,Franky,0,2,2043
760,119,521,4614,Adan,Lowell,0,2,4614
761,47,1079,3280,Lief,Robinette,1,2,3280
762,116,3752,3554,Bryan,Clemens,0,2,3554
763,97,3422,4712,Krissie,Leigha,2,0,3422
764,56,1677,2091,Leon,Vicki,0,2,2091
765,12,4536,3441,Rickie,Rosalyn,1,2,3441
766,120,168,2395,Staford,Meade,2,1,168
767,47,1102,2360,Deirdre,Hans,1,2,2360
768,100,1376,3103,Derek,Patrizio,0,2,3103
769,10,4594,3349,Isa,Justine,0,2,3349
770,101,2216,447,Melony,Hazel,2,1,2216
771,104,533,2373,Bert,Kelila,0,2,2373
772,102,302,1569,Fionna,Cobby,0,2,1569
773,106,1138,4314,Briggs,Michaella,1,2,4314
774,97,1538,966,Kele,Ede,1,2,966
775,68,4671,4591,Alonso,Rudolfo,0,2,4591
776,27,3539,4562,Sarge,Gipsy,0,2,4562
777,6,2371,4959,Tonye,Braden,2,0,2371
778,118,4215,2607,Ursuline,Dalton,1,2,2607
779,53,4246,262,Zuzana,Urbano,2,0,4246
780,56,2221,2666,Sebastian,Cariotta,2,1,2221
781,50,293,2743,Margeaux,Judd,2,1,293
782,94,3244,2531,Gertruda,Jobey,2,0,3244
783,22,228,163,Edythe,Hilliard,1,2,163
784,93,2691,2531,Lona,Darb,2,1,2691
785,12,500,1849,Rossy,Lennard,2,0,500
786,24,104,3893,Eddy,Kiah,2,0,104
787,80,3958,2827,Kaylil,Kory,1,2,2827
788,115,1470,4068,Noellyn,Ag,1,2,4068
789,100,208,2518,Bevon,Trey,2,1,208
790,107,439,2261,Lauraine,Martina,1,2,2261
791,69,4250,3931,Marissa,Josi,1,2,3931
792,85,1369,1622,Michel,Hyacinthia,2,1,1369
793,14,669,312,Mariele,Sallee,2,0,669
794,66,1749,2221,Idell,Maggie,2,0,1749
795,47,3592,4257,Zsa zsa,Isador,2,1,3592
796,87,4958,1945,Guido,Thor,2,0,4958
797,118,4811,4795,Eleonore,Maynard,0,2,4795
798,49,1905,3870,Delano,Ingelbert,2,0,1905
799,25,3488,1562,Alfred,Sophie,1,2,1562
800,45,3274,4538,Norah,Erny,0,2,4538
801,60,2147,1189,Kassey,Deeann,1,2,1189
802,61,4503,1193,Candice,Lisa,0,2,1193
803,33,2855,2095,Toma,Xylina,0,2,2095
804,108,2547,1262,Ruthie,Milo,0,2,1262
805,53,4778,3208,Pamella,Thaddeus,2,1,4778
806,29,2593,4286,Wash,Zelig,0,2,4286
807,80,2448,85,Jessica,Chrotoem,2,0,2448
808,120,93,2261,Mariele,Cordelie,0,2,2261
809,41,1882,3712,Neville,Fielding,0,2,3712
810,18,4162,4918,Therine,Berne,0,2,4918
811,10,4615,2675,Guglielma,Abie,1,2,2675
812,26,3795,4467,Cleo,Aleece,2,0,3795
813,33,578,473,Mei,Edeline,0,2,473
814,98,957,4411,Carla,Cletus,2,1,957
815,44,3396,3737,Humfrey,Jeffrey,1,2,3737
816,83,3412,3461,Randee,Phillis,1,2,3461
817,2,1646,695,Kiersten,Emmye,2,1,1646
818,94,3067,2692,Cinderella,Fitzgerald,1,2,2692
819,25,4924,1097,Sergent,Garrek,0,2,1097
820,54,1716,2703,Xenia,Sibel,0,2,2703
821,47,2961,1330,Nadine,Cris,0,2,1330
822,114,1174,3419,Bevon,Dinah,0,2,3419
823,95,810,672,Horacio,Brandea,1,2,672
824,115,339,1719,Audie,Tyrone,2,0,339
825,107,806,3655,Drucill,Kelwin,0,2,3655
826,71,2666,717,Herb,Jackelyn,0,2,717
827,101,4645,4488,Valina,Leo,0,2,4488
828,33,807,4419,Josee,Hilda,2,1,807
829,25,537,4872,Robbie,Elsey,1,2,4872
830,115,1608,644,Jilleen,Cullie,2,0,1608
831,53,968,1587,Tasha,Xever,2,0,968
832,93,2776,233,Obediah,Gerianna,2,0,2776
833,72,376,504,Anjela,Oswell,1,2,504
834,7,4901,101,Pauletta,Sofia,2,1,4901
835,22,4052,3346,Adria,Maia,1,2,3346
836,35,694,2927,Wye,Broddy,0,2,2927
837,16,3810,172,Loretta,Jena,0,2,172
838,52,3670,762,Peta,Nola,0,2,762
839,116,4835,3225,Maureene,Dorette,1,2,3225
840,80,932,3355,Torrie,Sibel,1,2,3355
841,111,1345,1663,Bernardo,Odille,1,2,1663
842,6,2402,1733,Norton,Berget,2,1,2402
843,79,2176,3458,Wyatt,Venus,2,0,2176
844,49,1165,4214,Belicia,Raddy,2,0,1165
845,4,358,294,Corey,Ayn,1,2,294
846,103,1886,4428,Maxim,Josefina,0,2,4428
847,64,2641,4170,Nerissa,Anallese,2,1,2641
848,85,3797,4505,Carroll,Rayna,0,2,4505
849,112,1887,559,Ulysses,Ilario,2,1,1887
850,34,364,2764,Stafford,Ebenezer,0,2,2764
851,26,2695,4298,Drew,Sue,2,1,2695
852,47,1578,2639,Nicolea,Zaneta,1,2,2639
853,8,831,380,Flora,Augusto,0,2,380
854,108,4462,1965,Homer,Beverlie,2,1,4462
855,40,1703,948,Gardner,Nobie,2,1,1703
856,100,4403,3911,Amara,Winn,2,0,4403
857,116,3550,778,Tome,Creight,0,2,778
858,6,2796,1023,Olivero,Eliot,0,2,1023
859,22,4662,1624,Dacey,Hube,1,2,1624
860,107,1760,908,Wilhelmina,Orton,2,1,1760
861,21,3492,2927,Alvira,Igor,0,2,2927
862,30,2935,1120,Grant,Evonne,2,0,2935
863,24,1942,3729,Merilee,Kesley,1,2,3729
864,73,2622,3303,Doralynn,Elton,0,2,3303
865,40,2787,3309,Barnie,Shamus,2,1,2787
866,9,2486,3896,Remy,Granville,0,2,3896
867,19,888,625,Jerrie,Gerhardt,0,2,625
868,39,2110,4953,Chick,Cybill,2,0,2110
869,92,4591,2578,Elladine,Goldina,0,2,2578
870,90,4348,1854,Roger,Rosana,1,2,1854
871,43,1154,2467,Chryste,Athena,0,2,2467
872,102,3666,3356,Bria,Minni,1,2,3356
873,12,3815,4244,Clarinda,Brant,2,1,3815
874,59,4376,608,Nanni,Tonye,0,2,608
875,22,4386,2886,Rockey,Felicia,0,2,2886
876,51,2104,1216,Caralie,Leland,1,2,1216
877,19,1713,1142,Hyacinthe,Stu,2,1,1713
878,42,1528,3838,Nara,Von,2,0,1528
879,57,4016,4067,Elsy,Tomlin,2,0,4016
880,38,3188,2414,Hyman,Ailsun,2,1,3188
881,17,1669,2734,Gabbey,Nicholas,0,2,2734
882,95,3891,2145,Elnore,Evy,1,2,2145
883,99,2627,2812,Libbey,Robbie,0,2,2812
884,110,1710,2462,Siana,Ebba,2,0,1710
885,55,3271,693,Rosco,Gaynor,2,0,3271
886,13,1873,4410,Ikey,Haley,2,0,1873
887,19,1888,367,Noel,Vallie,0,2,367
888,102,3307,1790,Jonell,Jermaine,1,2,1790
889,32,3080,2472,Abbie,Talyah,0,2,2472
890,116,1267,1752,Samuel,Drusi,2,0,1267
891,56,2570,3879,Garrek,Prudi,0,2,3879
892,16,114,2930,Lucius,Lyndel,1,2,2930
893,73,3360,2808,Gorden,Gnni,0,2,2808
894,51,1463,1669,Wileen,Dannel,1,2,1669
895,75,1342,907,Dacy,Rosy,2,1,1342
896,17,4812,4005,Phylis,Trish,2,1,4812
897,77,1492,2040,Aubry,Raoul,2,0,1492
898,39,3649,4133,Katerine,Diane-marie,2,1,3649
899,8,2452,4299,Jasun,Jaclin,2,0,2452
900,90,707,3214,Gerry,Halli,1,2,3214
901,11,1480,1528,Shari,Gunilla,0,2,1528
902,112,804,2756,Tallie,Marina,2,1,804
903,111,478,3287,Teresita,Zebulen,1,2,3287
904,111,4179,2143,Orville,Gradeigh,1,2,2143
905,44,4892,3449,Deonne,Ashbey,2,0,4892
906,10,4397,3568,Aylmar,Minny,0,2,3568
907,19,1313,4255,Wood,Prudi,2,0,1313
908,102,836,1200,Mavis,Letizia,0,2,1200
909,22,4860,1969,North,Domeniga,0,2,1969
910,85,2597,2702,Lin,Bart,2,1,2597
911,27,3231,3261,Ingram,Elliot,2,0,3231
912,90,2572,4572,Pieter,Smitty,2,1,2572
913,3,4023,744,Humfrid,Sheffy,2,0,4023
914,83,4897,4320,Case,Hailey,1,2,4320
915,21,1375,3363,Jeannette,Ange,0,2,3363
916,15,2462,910,Germaine,Kinsley,1,2,910
917,20,2673,2658,Frank,Isabelita,0,2,2658
918,38,3715,3951,Buddie,Karola,2,1,3715
919,98,257,1492,Raddie,Almira,1,2,1492
920,83,2193,3061,Marni,Anastasie,2,0,2193
921,16,4311,1135,Imelda,Sephira,0,2,1135
922,35,3362,750,Rolf,Lennie,0,2,750
923,1,3702,2756,Ker,Tani,2,0,3702
924,100,2152,1042,Justine,Eulalie,0,2,1042
925,75,3501,929,Jasmin,Rozanne,2,1,3501
926,86,4876,3762,Menard,Misha,2,0,4876
927,56,3498,1394,Melany,Evania,1,2,1394
928,14,3397,1070,Karon,Nesta,1,2,1070
929,81,3778,773,Gauthier,Thornton,2,1,3778
930,36,4604,3405,Fanechka,Isidoro,0,2,3405
931,73,3199,3599,Carla,Dannye,0,2,3599
932,5,3035,3462,Katie,Clarke,2,1,3035
933,93,3103,4901,Devi,Rolfe,1,2,4901
934,10,528,4957,Woodrow,Lennard,2,1,528
935,84,2182,338,Dell,Barbette,2,1,2182
936,31,2902,297,Val,Sebastian,0,2,297
937,46,3736,112,Jennine,Vanessa,1,2,112
938,37,608,4106,Stacee,Salvidor,0,2,4106
939,116,779,3821,Martica,Sande,1,2,3821
940,37,800,2395,Arne,Darlleen,2,1,800
941,35,2943,1536,Billy,Lion,0,2,1536
942,42,1504,178,Floria,Quinn,0,2,178
943,24,4609,2991,Ky,Daveen,1,2,2991
944,76,4520,706,Rebekah,Garek,2,1,4520
945,8,2740,2688,Blakelee,Myrilla,1,2,2688
946,4,905,903,Crystal,Maximo,0,2,903
947,14,3266,2973,Krystal,Ardenia,2,0,3266
948,96,2634,1876,Cathi,Del,0,2,1876
949,13,3053,3670,Shara,Oneida,0,2,3670
950,39,4744,339,Liuka,Selia,2,1,4744
951,3,3162,2645,Englebert,Porter,2,1,3162
952,51,1765,2366,Marve,Nicolis,1,2,2366
953,111,2909,2664,Henri,Shae,2,1,2909
954,62,3293,557,Bunnie,Joachim,1,2,557
955,10,3563,4139,Zola,Nikolas,1,2,4139
956,105,3237,1236,Rex,Abba,2,1,3237
957,34,3663,585,Tyne,Hugues,1,2,585
958,17,3573,4045,Nickola,Rik,0,2,4045
959,85,4559,4737,Bertie,Elihu,1,2,4737
960,26,1129,3793,Deeann,Lurline,1,2,3793
961,43,4748,2638,Ulberto,Trip,1,2,2638
962,105,3051,2397,Shelbi,Verne,1,2,2397
963,98,3751,3443,Nicko,Page,1,2,3443
964,37,2458,4642,Zacharias,Ulysses,0,2,4642
965,101,1476,4451,Dennie,Sibelle,2,0,1476
966,112,2136,1511,Geno,Issi,1,2,1511
967,95,1457,2630,Aksel,Carol,1,2,2630
968,38,4930,3027,Delia,Sibyl,0,2,3027
969,114,303,1633,Regine,Renee,1,2,1633
970,35,2589,2400,Charlton,Hastings,0,2,2400
971,58,825,1554,Boonie,Rosaline,0,2,1554
972,65,1672,3131,Fae,Heather,0,2,3131
973,3,1664,3162,Arlen,Phillipe,2,1,1664
974,10,2545,4115,Angie,Maudie,0,2,4115
975,4,722,2278,Orton,Jodi,2,0,722
976,110,4462,1637,Edin,Lilias,1,2,1637
977,35,3452,185,Danny,Costa,2,1,3452
978,76,2340,1371,Meredeth,Aubrey,2,1,2340
979,101,4790,306,Virginie,Lind,2,0,4790
980,110,1298,4965,Modestia,Abbey,1,2,4965
981,115,4554,8,Dallas,Alys,1,2,8
982,83,4685,2162,Kalila,Pebrook,2,0,4685
983,71,2077,2729,Glynnis,Tito,0,2,2729
984,26,1913,2540,Casie,Jeromy,0,2,2540
985,65,703,2904,Baryram,Janie,2,1,703
986,87,3536,336,Brett,Saunder,1,2,336
987,16,934,529,Richardo,Somerset,0,2,529
988,77,1512,3189,Alikee,Orlan,1,2,3189
989,32,1601,3847,Hayden,Jameson,0,2,3847
990,53,298,609,Julie,Adria,0,2,609
991,48,1546,2464,Kincaid,Ardyth,2,1,1546
992,8,3221,1388,Brandon,Caspar,0,2,1388
993,115,242,2047,Bambie,Bing,2,1,242
994,54,2159,974,Alvira,Miner,2,0,2159
995,17,2104,1018,Jorgan,Dominik,0,2,1018
996,53,1757,2190,Boot,Orson,0,2,2190
997,42,4927,4326,Lamar,Kory,0,2,4326
998,12,3180,4385,Tamiko,Octavia,1,2,4385
999,23,1981,3706,West,Alis,1,2,3706
1000,41,2252,1959,Bentley,Myriam,2,0,2252
