1736,Rivalee Allworthy,rallworthykf
1737,Gareth Assante,gassantekg
1738,Odette Grew,ogrewkh
1739,Vance McAuliffe,vmcauliffeki
1740,Kitti Crenage,kcrenagekj
1741,Wye Harget,whargetkk
1742,Kirby Klosser,kklosserkl
1743,Jenine Hogsden,jhogsdenkm
1744,Abran Hembling,ahemblingkn
1745,Huntley Ducker,hduckerko
1746,Augusta Fursland,afurslandkp
1747,Gayelord Spera,gsperakq
1748,Isidora Reeder,ireederkr
1749,Fredericka Coggon,fcoggonks
1750,Angelique Georgescu,ageorgescukt
1751,Gilberta Keenan,gkeenanku
1752,Brandais Chasles,bchasleskv
1753,Tamera Foddy,tfoddykw
1754,Jo ann Vickerstaff,jannkx
1755,Matty Lowton,mlowtonky
1756,Stearne Greenrodd,
1757,Julissa Chatelain,jchatelainl0
1758,Ora Gamett,ogamettl1
1759,Hebert Blake,hblakel2
1760,Kellina Boote,kbootel3
1761,Bernadette Astin,bastinl4
1762,Valery Meade,vmeadel5
1763,Tanya Dibsdale,tdibsdalel6
1764,Douglass Senussi,dsenussil7
1765,Gussie Bassil,gbassill8
1766,Bryon Spilsburie,bspilsburiel9
1767,Golda Smyth,gsmythla
1768,Germaine Gillani,ggillanilb
1769,Dionis Pottinger,dpottingerlc
1770,Florette Crinidge,fcrinidgeld
1771,Ber Fairs,bfairsle
1772,Gusty Hubane,ghubanelf
1773,Godfree Postans,gpostanslg
1774,Micki Niesegen,mniesegenlh
1775,Mireielle Punch,mpunchli
1776,Winfred Desquesnes,wdesquesneslj
1777,Marvin Blackwood,mblackwoodlk
1778,Aland De Bruin,adell
1779,Kala Eyton,
1780,Theresita Bourdel,tbourdelln
1781,Eddi Southway,esouthwaylo
1782,Hamilton Orsman,horsmanlp
1783,Leoine Van den Bosch,lvanlq
1784,Frances Nassau,fnassaulr
1785,Brett Pennycock,bpennycockls
1786,Kailey Argontt,kargonttlt
1787,Vic Shallcross,vshallcrosslu
1788,Jonathon Pardey,jpardeylv
1789,Marta Elvish,melvishlw
1790,Andromache Byas,abyaslx
1791,Margery Robertshaw,mrobertshawly
1792,Nealson Salliss,nsallisslz
1793,Byrle Heffernon,bheffernonm0
1794,Melessa Van Oord,mvanm1
1795,Pincas Rasmus,
1796,Morten Brigshaw,mbrigshawm3
1797,Wesley Merritt,wmerrittm4
1798,Reinhard Gillivrie,rgillivriem5
1799,Angelle Hamshaw,ahamshawm6
1800,Daffi Baldacco,dbaldaccom7
1801,Saxe Wasson,
1802,Flo Dunnet,fdunnetm9
1803,Pearline Rooper,prooperma
1804,Leanor Fould,lfouldmb
1805,Roslyn Astlett,rastlettmc
1806,Jameson Rouby,jroubymd
1807,Joelly Annets,jannetsme
1808,Kermy Bottomer,kbottomermf
1809,Jaimie Albers,jalbersmg
1810,Alex Millberg,amillbergmh
1811,Alysia Lethby,alethbymi
1812,Laurence Given,lgivenmj
1813,Emmanuel Hamsley,ehamsleymk
1814,Liz Davenall,ldavenallml
1815,Gunther Dolden,
1816,Genia Brumfield,gbrumfieldmn
1817,Benedicta Kydde,bkyddemo
1818,Andrus Mitchener,amitchenermp
1819,Anica Levins,alevinsmq
1820,Tadeo Dudliston,tdudlistonmr
1821,Margy Reddle,mreddlems
1822,Junina Haggett,jhaggettmt
1823,Jacky Spykings,jspykingsmu
1824,Bridgette Straun,bstraunmv
1825,Nikkie Toby,ntobymw
1826,Johnathan Lawrenz,jlawrenzmx
1827,Luciano Hussy,lhussymy
1828,Munmro Greave,mgreavemz
1829,Boigie Lockney,blockneyn0
1830,Sheila-kathryn Sharer,ssharern1
1831,Mommy Moncreiffe,mmoncreiffen2
1832,Denise Mateu,dmateun3
1833,Debby Ricardot,dricardotn4
1834,Judye Loades,jloadesn5
1835,Merola Donke,mdonken6
1836,Staci Wollard,
1837,Auroora Critchard,acritchardn8
1838,Gale Antonijevic,gantonijevicn9
1839,Trever Greguoli,tgreguolina
1840,Carolee Marre,cmarrenb
1841,Cindie Pennings,cpenningsnc
1842,Orson Holhouse,oholhousend
1843,Aloysius Treweela,atreweelane
1844,Eward Mokes,emokesnf
1845,Lothaire Spillett,lspillettng
1846,Janette Allwell,jallwellnh
1847,Fayina Goede,fgoedeni
1848,Alyson Verson,aversonnj
1849,Ashbey Gimenez,agimeneznk
1850,Willem Donegan,wdonegannl
1851,Jeanette Uzielli,juziellinm
1852,Ade Lilley,alilleynn
1853,Lon Coulsen,lcoulsenno
1854,Camilla McGillivrie,cmcgillivrienp
1855,Carmel Cridge,ccridgenq
1856,Andrus De Atta,adenr
1857,Gweneth Gyorffy,ggyorffyns
1858,Jarib Larsen,jlarsennt
1859,Elora Baraclough,ebaracloughnu
1860,Gerek Besantie,gbesantienv
1861,Kandace Toffoloni,ktoffoloninw
1862,Ody Ruter,
1863,Loren Cossar,lcossarny
1864,Romonda Gisborne,rgisbornenz
1865,Timmy Whoston,twhostono0
1866,Aggie Aharoni,aaharonio1
1867,Selestina Van den Velden,svano2
1868,Eudora Hillburn,ehillburno3
1869,Buddie Tithecote,btithecoteo4
1870,Noah Kewish,nkewisho5
1871,Felix Malser,fmalsero6
1872,Keslie Spillett,kspilletto7
1873,Izabel Willwood,iwillwoodo8
1874,Anna-maria Truman,atrumano9
1875,Chase Hannis,channisoa
1876,Michel Duddin,mduddinob
1877,Stefania Baumber,sbaumberoc
1878,Claiborne Dufour,cdufourod
1879,Krisha Kalker,kkalkeroe
1880,Westbrook Lumsdall,wlumsdallof
1881,Melessa Girardi,mgirardiog
1882,Hetty Milnthorpe,hmilnthorpeoh
1883,Tamarah Lardnar,tlardnaroi
1884,Yard Tebbe,ytebbeoj
1885,Daniela Ogborne,dogborneok
1886,Domini McErlaine,dmcerlaineol
1887,Saidee Glassford,sglassfordom
1888,Loleta Van der Beek,lvanon
1889,Everett Glaysher,eglaysheroo
1890,Anne-marie Prahm,aprahmop
1891,Gaultiero Jurkiewicz,gjurkiewiczoq
1892,Cacilie Mee,cmeeor
1893,Alis Denis,adenisos
1894,Cullan Hylands,chylandsot
1895,Joann Wipper,jwipperou
1896,Carlye Ruxton,cruxtonov
1897,Faunie Meadmore,fmeadmoreow
1898,Robbert Betser,rbetserox
1899,Tally Standon,tstandonoy
1900,Sibelle Greenroa,sgreenroaoz
1901,Vladimir Maddern,vmaddernp0
1902,Daloris Hugli,
1903,Nadiya Kilgrew,nkilgrewp2
1904,Melvin Elverstone,melverstonep3
1905,Carlie Norledge,cnorledgep4
1906,Gordie Hoppner,ghoppnerp5
1907,Christian Dispencer,cdispencerp6
1908,Jsandye Feron,jferonp7
1909,Winnie Lambourne,wlambournep8
1910,Audra Bartell,abartellp9
1911,Louie Chimes,lchimespa
1912,Pepi Paffett,ppaffettpb
1913,Giustino Smails,gsmailspc
1914,Gray Breton,gbretonpd
1915,Yard Root,yrootpe
1916,Keely Lutz,klutzpf
1917,Nisse Brekonridge,nbrekonridgepg
1918,Bidget Healks,bhealksph
1919,Walden Ricci,wriccipi
1920,Louisette Cheltnam,lcheltnampj
1921,Concettina Trembey,ctrembeypk
1922,Rusty Hallad,rhalladpl
1923,Bernhard Grieger,bgriegerpm
1924,Benson Farn,bfarnpn
1925,Agnella Alekseev,aalekseevpo
1926,Hetty Kaminski,hkaminskipp
1927,Chloris Ford,cfordpq
1928,Kai Blazewski,kblazewskipr
1929,Parry Henkmann,phenkmannps
1930,Ryun Charer,
1931,Krysta Arcase,karcasepu
1932,Dottie Ellery,dellerypv
1933,Jarrad Georgel,jgeorgelpw
1934,Josey Nerney,jnerneypx
1935,Chadd Vignal,cvignalpy
1936,Amory Acres,aacrespz
1937,Olympe Thorne,othorneq0
1938,Hoebart Rainsdon,hrainsdonq1
1939,Eddy Pearsey,epearseyq2
1940,Gabriela Dady,gdadyq3
1941,Esme Cud,ecudq4
1942,Pollyanna Allmond,pallmondq5
1943,Ruthanne Hawyes,rhawyesq6
1944,Vincents Highnam,vhighnamq7
1945,Vita Trewhela,vtrewhelaq8
1946,Cornelia Stentiford,cstentifordq9
1947,Willyt Duly,wdulyqa
1948,Vivianna Applewhite,vapplewhiteqb
1949,Markos Harden,mhardenqc
1950,Merv Comusso,mcomussoqd
1951,Rowney Gadd,rgaddqe
1952,Jsandye Raveau,jraveauqf
1953,Gifford McGavigan,gmcgaviganqg
1954,Deane Marquet,dmarquetqh
1955,Kim Adan,kadanqi
1956,Delphine Gilvary,dgilvaryqj
1957,Margarette Siviter,msiviterqk
1958,Maggy Giriardelli,mgiriardelliql
1959,Abrahan Minghella,aminghellaqm
1960,Carleen Hunday,chundayqn
1961,Drucy Worgen,dworgenqo
1962,Oren Such,
1963,Brier McGowan,bmcgowanqq
1964,Quintus Strauss,
1965,Vanessa Presho,vpreshoqs
1966,Jessee Savile,jsavileqt
1967,Penn Berzen,pberzenqu
1968,Travers Robeson,trobesonqv
1969,Selby Galbraith,sgalbraithqw
1970,Hurleigh Dibdall,hdibdallqx
1971,Verine Mateiko,vmateikoqy
1972,Kiah Pirt,kpirtqz
1973,Benson Cossans,bcossansr0
1974,Blakelee Browett,bbrowettr1
1975,Prissie Heminsley,pheminsleyr2
1976,Bartlet Baggs,bbaggsr3
1977,Polly Dunaway,pdunawayr4
1978,Ari Salzburger,asalzburgerr5
1979,Boothe Ponton,
1980,Emanuel Eschalotte,eeschalotter7
1981,Nixie Archibould,narchibouldr8
1982,Hephzibah Loudwell,hloudwellr9
1983,Esther Gooden,egoodenra
1984,Rockie Meyer,rmeyerrb
1985,Cris Burder,cburderrc
1986,Nady Kingzet,nkingzetrd
1987,Patti Mower,pmowerre
1988,Cindy Burrow,cburrowrf
1989,Simone Foyster,sfoysterrg
1990,Felipa McFarland,fmcfarlandrh
1991,Abe Spurdle,aspurdleri
1992,Creigh Gives,cgivesrj
1993,Evin Terrans,eterransrk
1994,Flossy Jellman,fjellmanrl
1995,Gauthier Bindin,gbindinrm
1996,Kynthia Faulo,kfaulorn
1997,Hanny Millican,hmillicanro
1998,Pattie Reames,preamesrp
1999,Giovanni Cummins,gcumminsrq
2000,Bennie Mathonnet,bmathonnetrr
